"usstate","local_year","local_month","no2maxvalue","rank"
"New York",2011,12,25.4588235294118,16
"Delaware",2011,12,25.3333333333333,17
"Ohio",2011,12,25.0215053763441,18
"Pennsylvania",2011,12,24.7678431372549,19
"Louisiana",2011,12,24.5451612903226,20
"Illinois",2011,12,24.5,21
"Connecticut",2011,12,23.4528301886792,22
"Texas",2011,12,23.2096590909091,23
"Oklahoma",2011,12,22.4608695652174,24
"Oregon",2011,12,22.3483870967742,25
"Wyoming",2011,12,18.3290322580645,26
"South Dakota",2011,12,18.3,27
"Iowa",2011,12,17.4033333333333,28
"Florida",2011,12,16.8387096774194,29
"Maine",2011,12,15.764406779661,30
"North Dakota",2011,12,11.1290322580645,31
"Hawaii",2011,12,9.14285714285714,32
"Nevada",2012,1,43.8903225806452,1
"Colorado",2012,1,41.6774193548387,2
"Arizona",2012,1,39.9942528735632,3
"New Mexico",2012,1,36.36,4
"Utah",2012,1,33.8166666666667,5
"New Jersey",2012,1,33.4193548387097,6
"Illinois",2012,1,32.52,7
"New York",2012,1,32.1338709677419,8
"Louisiana",2012,1,30.5677419354839,9
"District Of Columbia",2012,1,30.4693548387097,10
"Kansas",2012,1,30.1193548387097,11
"Massachusetts",2012,1,29.8709677419355,12
"Georgia",2012,1,29.2741935483871,13
"California",2012,1,29.2567073170732,14
"Delaware",2012,1,27.8833333333333,15
"Texas",2012,1,27.0907103825137,16
"Arkansas",2012,1,25.1967741935484,17
"Pennsylvania",2012,1,24.885775862069,18
"Maryland",2012,1,24.74,19
"North Carolina",2012,1,23.1578947368421,20
"Florida",2012,1,22.8387096774194,21
"Ohio",2012,1,22.1123595505618,22
"Oregon",2012,1,21.992,23
"Oklahoma",2012,1,21.1303571428571,24
"Iowa",2012,1,20.6741935483871,25
"South Dakota",2012,1,20.4516129032258,26
"Connecticut",2012,1,17.8225806451613,27
"Maine",2012,1,16.9,28
"North Dakota",2012,1,15.7096774193548,29
"Wyoming",2012,1,12.7016666666667,30
"Hawaii",2012,1,11.6451612903226,31
"Colorado",2012,2,48.1632653061224,1
"Arizona",2012,2,40.8310344827586,2
"New Jersey",2012,2,39.2413793103448,3
"New York",2012,2,37.2706896551724,4
"Nevada",2012,2,34.8310344827586,5
"New Mexico",2012,2,34.7310344827586,6
"District Of Columbia",2012,2,34.6607843137255,7
"Delaware",2012,2,33.3166666666667,8
"Massachusetts",2012,2,32.2962962962963,9
"Illinois",2012,2,31.5714285714286,10
"Maryland",2012,2,28.9781818181818,11
"Kansas",2012,2,28.7827586206896,12
"Georgia",2012,2,28.2896551724138,13
"Pennsylvania",2012,2,28.1918287937743,14
"California",2012,2,26.6788712011577,15
"Louisiana",2012,2,26.2655172413793,16
"Ohio",2012,2,26.2650602409639,17
"Arkansas",2012,2,24.748275862069,18
"Texas",2012,2,24.5183673469388,19
"Utah",2012,2,22.5788461538462,20
"Maine",2012,2,21.1568965517241,21
"Oklahoma",2012,2,20.4793103448276,22
"Connecticut",2012,2,19.3965517241379,23
"South Dakota",2012,2,19.0103448275862,24
"Iowa",2012,2,18.9894736842105,25
"Oregon",2012,2,15.5157894736842,26
"North Dakota",2012,2,14.6551724137931,27
"Florida",2012,2,13.6896551724138,28
"Wyoming",2012,2,13.459649122807,29
"Hawaii",2012,2,12.3448275862069,30
"Colorado",2012,3,44.3709677419355,1
"Arizona",2012,3,41.5677419354839,2
"New York",2012,3,38.7983870967742,3
"New Jersey",2012,3,38.258064516129,4
"Massachusetts",2012,3,33.5161290322581,5
"Nevada",2012,3,30.6774193548387,6
"New Mexico",2012,3,30.1766666666667,7
"Georgia",2012,3,29.8322580645161,8
"District Of Columbia",2012,3,29.4781818181818,9
"Kansas",2012,3,29.0483870967742,10
"Louisiana",2012,3,28.4193548387097,11
"Ohio",2012,3,27.2903225806452,12
"Arkansas",2012,3,25.2451612903226,13
"Delaware",2012,3,24.8588235294118,14
"Pennsylvania",2012,3,24.1476190476191,15
"Maryland",2012,3,23.7230769230769,16
"Texas",2012,3,22.2109826589595,17
"California",2012,3,21.8754532775453,18
"North Carolina",2012,3,21.6666666666667,19
"Oregon",2012,3,21.616,20
"Illinois",2012,3,21.2333333333333,21
"Rhode Island",2012,3,18.9,22
"Connecticut",2012,3,18.65625,23
"North Dakota",2012,3,17.8064516129032,24
"Utah",2012,3,17.7774193548387,25
"Minnesota",2012,3,17.3333333333333,26
"Maine",2012,3,16.5354838709677,27
"South Dakota",2012,3,16.5032258064516,28
"Oklahoma",2012,3,15.4279411764706,29
"Virginia",2012,3,13.8666666666667,30
"Iowa",2012,3,13.44375,31
"Florida",2012,3,12.8064516129032,32
"Wyoming",2012,3,11.1426229508197,33
"Hawaii",2012,3,9.83333333333333,34
"Arizona",2012,4,37.0927536231884,1
"Colorado",2012,4,35.9333333333333,2
"New York",2012,4,34.1118644067797,3
"District Of Columbia",2012,4,31.8959183673469,4
"New Jersey",2012,4,31.4333333333333,5
"Georgia",2012,4,28.8851851851852,6
"Ohio",2012,4,28.7666666666667,7
"Massachusetts",2012,4,27.8461538461538,8
"Louisiana",2012,4,26.6466666666667,9
"New Mexico",2012,4,25.9633333333333,10
"Illinois",2012,4,25.5921052631579,11
"Nevada",2012,4,25.5533333333333,12
"Delaware",2012,4,25.4730769230769,13
"Arkansas",2012,4,25.3366666666667,14
"Pennsylvania",2012,4,24.751968503937,15
"Kansas",2012,4,23.3166666666667,16
"Indiana",2012,4,23.05,17
"Maryland",2012,4,22.0083333333333,18
"Texas",2012,4,21.4545454545454,19
"Oregon",2012,4,19.8233333333333,20
"Virginia",2012,4,19.7444444444445,21
"Connecticut",2012,4,19.5779816513761,22
"California",2012,4,19.5211678832117,23
"North Carolina",2012,4,18.9,24
"Minnesota",2012,4,17.0454545454545,25
"Iowa",2012,4,15.5745762711864,26
"Utah",2012,4,14.8196428571429,27
"Florida",2012,4,13.8333333333333,28
"North Dakota",2012,4,12.9,29
"Maine",2012,4,12.8581818181818,30
"South Dakota",2012,4,12.5633333333333,31
"Rhode Island",2012,4,12.0041666666667,32
"Oklahoma",2012,4,11.368,33
"Wyoming",2012,4,9.49166666666667,34
"Hawaii",2012,4,7.8,35
"Colorado",2012,5,37.5185185185185,1
"New York",2012,5,36.1435483870968,2
"Arizona",2012,5,35.3164556962025,3
"Ohio",2012,5,33,4
"New Jersey",2012,5,29.5322580645161,5
"Georgia",2012,5,28.1612903225806,6
"District Of Columbia",2012,5,26.6204081632653,7
"Louisiana",2012,5,26.3225806451613,8
"Massachusetts",2012,5,26.258064516129,9
"Arkansas",2012,5,25.2322580645161,10
"Nevada",2012,5,25.0516129032258,11
"New Mexico",2012,5,23.641935483871,12
"Indiana",2012,5,23.1806451612903,13
"Illinois",2012,5,22.4677419354839,14
"Texas",2012,5,21.1574257425743,15
"Pennsylvania",2012,5,20.8596774193548,16
"Kansas",2012,5,20.6741935483871,17
"Oregon",2012,5,18.3870967741936,18
"North Carolina",2012,5,18.1290322580645,19
"Maryland",2012,5,17.1951612903226,20
"Delaware",2012,5,17.1185185185185,21
"Utah",2012,5,15.3274193548387,22
"Virginia",2012,5,14.8674418604651,23
"California",2012,5,14.8346153846154,24
"Connecticut",2012,5,14.6315789473684,25
"South Dakota",2012,5,14.5806451612903,26
"Iowa",2012,5,13.8786885245902,27
"North Dakota",2012,5,12.8709677419355,28
"Florida",2012,5,10.8064516129032,29
"Wyoming",2012,5,10.791935483871,30
"Oklahoma",2012,5,10.6035714285714,31
"Rhode Island",2012,5,10.5958333333333,32
"Maine",2012,5,9.87096774193548,33
"Hawaii",2012,5,7.15384615384615,34
"Colorado",2012,6,36.15,1
"Arkansas",2012,6,30.0796610169491,2
"Arizona",2012,6,29.6625,3
"Georgia",2012,6,28.8566666666667,4
"New York",2012,6,27.88,5
"District Of Columbia",2012,6,24.558,6
"New Mexico",2012,6,23.792,7
"New Jersey",2012,6,23.6949152542373,8
"Ohio",2012,6,23.2413793103448,9
"Texas",2012,6,22.4807692307692,10
"Illinois",2012,6,22.4683544303797,11
"Massachusetts",2012,6,21.8333333333333,12
"Indiana",2012,6,21.256,13
"Kansas",2012,6,20.9862068965517,14
"Louisiana",2012,6,20.6966666666667,15
"Maryland",2012,6,20.6735849056604,16
"Nevada",2012,6,20.52,17
"Pennsylvania",2012,6,19.4258373205742,18
"Minnesota",2012,6,18.0526315789474,19
"Virginia",2012,6,17.5516853932584,20
"Delaware",2012,6,17.29,21
"North Carolina",2012,6,16.2333333333333,22
"Iowa",2012,6,15.9254545454545,23
"California",2012,6,13.6848297213622,24
"Oregon",2012,6,13.3333333333333,25
"Connecticut",2012,6,13.1842105263158,26
"South Dakota",2012,6,12.7678571428571,27
"North Dakota",2012,6,12.3,28
"Wyoming",2012,6,11.3233333333333,29
"Oklahoma",2012,6,11.1014492753623,30
"Utah",2012,6,10.9848837209302,31
"Rhode Island",2012,6,10.728,32
"Florida",2012,6,10.2,33
"Maine",2012,6,8.755,34
"Hawaii",2012,6,5.52631578947368,35
"Colorado",2012,7,38,1
"Minnesota",2012,7,29,2
"New York",2012,7,28.1064516129032,3
"Ohio",2012,7,25.4285714285714,4
"Kansas",2012,7,25.3129032258065,5
"Georgia",2012,7,24.4677419354839,6
"Indiana",2012,7,24.4615384615385,7
"Massachusetts",2012,7,23.0645161290323,8
"Arizona",2012,7,21.8774647887324,9
"Louisiana",2012,7,21.3612903225806,10
"New Jersey",2012,7,21.241935483871,11
"District Of Columbia",2012,7,20.9605263157895,12
"Nevada",2012,7,20.5258064516129,13
"Pennsylvania",2012,7,19.2725961538462,14
"Maryland",2012,7,18.0532258064516,15
"Arkansas",2012,7,17.4322580645161,16
"New Mexico",2012,7,17.2967741935484,17
"Illinois",2012,7,17.253164556962,18
"Delaware",2012,7,16.6181818181818,19
"North Carolina",2012,7,16.0925925925926,20
"Iowa",2012,7,15.9183333333333,21
"Texas",2012,7,15.3830985915493,22
"Connecticut",2012,7,15.3225806451613,23
"Oklahoma",2012,7,14.8483870967742,24
"Virginia",2012,7,14.27625,25
"California",2012,7,13.1558641975309,26
"Wyoming",2012,7,12.091935483871,27
"Utah",2012,7,11.7112903225806,28
"Maine",2012,7,10.9838709677419,29
"Rhode Island",2012,7,10.6612903225806,30
"Florida",2012,7,10.0322580645161,31
"Oregon",2012,7,9.808,32
"South Dakota",2012,7,9.56774193548387,33
"North Dakota",2012,7,9.29032258064516,34
"Hawaii",2012,7,5.93548387096774,35
"Colorado",2012,8,39.8333333333333,1
"New York",2012,8,33.4758064516129,2
"Arizona",2012,8,33.1219512195122,3
"Indiana",2012,8,30.5821428571429,4
"District Of Columbia",2012,8,29.4516129032258,5
"Kansas",2012,8,29.388,6
"Arkansas",2012,8,28.5225806451613,7
"Ohio",2012,8,28.2258064516129,8
"New Jersey",2012,8,26.4098360655738,9
"Nevada",2012,8,25.9677419354839,10
"Massachusetts",2012,8,23.8387096774194,11
"Delaware",2012,8,22.5535714285714,12
"Georgia",2012,8,22.0612903225807,13
"New Mexico",2012,8,21.558064516129,14
"Louisiana",2012,8,21.3821428571429,15
"Pennsylvania",2012,8,20.1774774774775,16
"Iowa",2012,8,20.0051724137931,17
"Maryland",2012,8,19.7903225806452,18
"Texas",2012,8,18.5981308411215,19
"Illinois",2012,8,18.4027777777778,20
"Oklahoma",2012,8,17.7838235294118,21
"Utah",2012,8,17.0396825396825,22
"Connecticut",2012,8,16.0967741935484,23
"Virginia",2012,8,15.870652173913,24
"California",2012,8,15.7192133131619,25
"Oregon",2012,8,14.9774193548387,26
"North Carolina",2012,8,14.1612903225806,27
"Rhode Island",2012,8,11.7774193548387,28
"Wyoming",2012,8,11.7,29
"South Dakota",2012,8,10.6935483870968,30
"Florida",2012,8,10.4838709677419,31
"Maine",2012,8,10.3285714285714,32
"North Dakota",2012,8,10.1935483870968,33
"Hawaii",2012,8,5.96428571428571,34
"Colorado",2012,9,40.622641509434,1
"Delaware",2012,9,36.45,2
"District Of Columbia",2012,9,31.4666666666667,3
"Kansas",2012,9,31.1375,4
"Arizona",2012,9,30.5586206896552,5
"Illinois",2012,9,28.4418604651163,6
"Nevada",2012,9,28.1708333333333,7
"New York",2012,9,28.0083333333333,8
"New Jersey",2012,9,27.6166666666667,9
"New Mexico",2012,9,26.39,10
"Ohio",2012,9,24.3,11
"Arkansas",2012,9,24.17,12
"Massachusetts",2012,9,24.1666666666667,13
"Georgia",2012,9,24.1333333333333,14
"Texas",2012,9,23.1747619047619,15
"Oregon",2012,9,22.6233333333333,16
"Indiana",2012,9,22.6,17
"Louisiana",2012,9,21.8166666666667,18
"Iowa",2012,9,21.2216666666667,19
"California",2012,9,20.3003125,20
"Pennsylvania",2012,9,20.0905660377359,21
"Maryland",2012,9,19.6133333333333,22
"Utah",2012,9,19.2983333333333,23
"South Dakota",2012,9,17.9933333333333,24
"North Carolina",2012,9,17.1,25
"Virginia",2012,9,16.6597701149425,26
"Oklahoma",2012,9,16.3395348837209,27
"Connecticut",2012,9,14.0416666666667,28
"North Dakota",2012,9,13.7,29
"Wyoming",2012,9,13.5865384615385,30
"Maine",2012,9,10.3566666666667,31
"Florida",2012,9,9.73333333333333,32
"Rhode Island",2012,9,9.265,33
"Hawaii",2012,9,7.86666666666667,34
"Arizona",2012,10,41.1988505747126,1
"Colorado",2012,10,38.0645161290323,2
"New Mexico",2012,10,34.4806451612903,3
"Nevada",2012,10,34.4,4
"District Of Columbia",2012,10,31.3371428571429,5
"Louisiana",2012,10,29.8310344827586,6
"New York",2012,10,29.5096774193548,7
"Massachusetts",2012,10,27.7666666666667,8
"Texas",2012,10,27.2691588785047,9
"New Jersey",2012,10,26.8032786885246,10
"Georgia",2012,10,26.0387096774194,11
"Kansas",2012,10,25.2129032258065,12
"California",2012,10,24.0098384728341,13
"Illinois",2012,10,23.6885245901639,14
"Delaware",2012,10,22.5642857142857,15
"Ohio",2012,10,22.3225806451613,16
"Oregon",2012,10,21.2235294117647,17
"Pennsylvania",2012,10,20.6637209302326,18
"Arkansas",2012,10,20.1,19
"North Carolina",2012,10,19.6129032258065,20
"Maryland",2012,10,19.3532258064516,21
"Virginia",2012,10,18.0872093023256,22
"Iowa",2012,10,16.0258064516129,23
"Utah",2012,10,15.458064516129,24
"South Dakota",2012,10,15.3903225806452,25
"Connecticut",2012,10,14.4,26
"Oklahoma",2012,10,14.3340659340659,27
"Rhode Island",2012,10,14.3,28
"Maine",2012,10,11.9066666666667,29
"Florida",2012,10,11.9032258064516,30
"Wyoming",2012,10,11.2774193548387,31
"North Dakota",2012,10,11.1612903225806,32
"Hawaii",2012,10,9.89090909090909,33
"Arizona",2012,11,42.5764705882353,1
"New Mexico",2012,11,39.59,2
"Nevada",2012,11,38.3933333333333,3
"Colorado",2012,11,38.0657894736842,4
"Arkansas",2012,11,34.6433333333333,5
"New York",2012,11,34.09,6
"New Jersey",2012,11,34.0178571428571,7
"District Of Columbia",2012,11,33.8716666666667,8
"Delaware",2012,11,33.8136363636364,9
"Georgia",2012,11,31.44,10
"Kansas",2012,11,30.9444444444444,11
"Illinois",2012,11,29.9387755102041,12
"Massachusetts",2012,11,29.6666666666667,13
"North Carolina",2012,11,29.5666666666667,14
"Texas",2012,11,29.4593023255814,15
"Ohio",2012,11,28.7,16
"Maryland",2012,11,27.15,17
"California",2012,11,27.1431664411367,18
"Virginia",2012,11,26.8466666666667,19
"Louisiana",2012,11,26.1666666666667,20
"Pennsylvania",2012,11,25.0940170940171,21
"Oklahoma",2012,11,20.1730769230769,22
"Florida",2012,11,19.9,23
"Rhode Island",2012,11,19.8894736842105,24
"Iowa",2012,11,19.3321428571429,25
"Utah",2012,11,19.1833333333333,26
"Wyoming",2012,11,17.7283333333333,27
"Oregon",2012,11,17.6566666666667,28
"Connecticut",2012,11,17.4666666666667,29
"Maine",2012,11,15.6133333333333,30
"South Dakota",2012,11,14.7133333333333,31
"North Dakota",2012,11,13.1785714285714,32
"Hawaii",2012,11,11,33
"Arizona",2012,12,39.012,1
"New Mexico",2012,12,35.741935483871,2
"Nevada",2012,12,33.6903225806452,3
"New York",2012,12,32.3354838709677,4
"New Jersey",2012,12,31.2096774193548,5
"Massachusetts",2012,12,30.5483870967742,6
"Kansas",2012,12,30.1032258064516,7
"District Of Columbia",2012,12,30.058064516129,8
"Colorado",2012,12,29.4189873417722,9
"Delaware",2012,12,28.9111111111111,10
"Arkansas",2012,12,27.4612903225807,11
"Louisiana",2012,12,26.8645161290323,12
"Texas",2012,12,25.6495495495495,13
"California",2012,12,24.7442961165049,14
"Illinois",2012,12,24.5483870967742,15
"Virginia",2012,12,23.9677419354839,16
"North Carolina",2012,12,23.3225806451613,17
"Georgia",2012,12,23.058064516129,18
"Maryland",2012,12,22.8293103448276,19
"Ohio",2012,12,22,20
"Pennsylvania",2012,12,21.6112068965517,21
"Rhode Island",2012,12,20.7,22
"Utah",2012,12,20.0033333333333,23
"Oregon",2012,12,19.7935483870968,24
"Iowa",2012,12,18.7322580645161,25
"Oklahoma",2012,12,17.5465909090909,26
"Florida",2012,12,17.0322580645161,27
"Connecticut",2012,12,16.9344262295082,28
"Wyoming",2012,12,16.3854838709677,29
"South Dakota",2012,12,16.3709677419355,30
"Maine",2012,12,15.2629032258065,31
"North Dakota",2012,12,14.3870967741935,32
"Hawaii",2012,12,9.61290322580645,33
"Nevada",2013,1,41.0064516129032,1
"Arizona",2013,1,38.363768115942,2
"New York",2013,1,35.9274193548387,3
"New Mexico",2013,1,35.041935483871,4
"Colorado",2013,1,34.3022222222222,5
"Utah",2013,1,33.958064516129,6
"Massachusetts",2013,1,33.7741935483871,7
"New Jersey",2013,1,33.5084745762712,8
"District Of Columbia",2013,1,32.068,9
"California",2013,1,30.0252888318357,10
"Delaware",2013,1,27.94,11
"Kansas",2013,1,27.4806451612903,12
"Illinois",2013,1,26.9772727272727,13
"Maryland",2013,1,26.3225806451613,14
"Louisiana",2013,1,26,15
"Georgia",2013,1,25.8935483870968,16
"Arkansas",2013,1,25.6967741935484,17
"Texas",2013,1,25.3483333333333,18
"Virginia",2013,1,24.8,19
"Oklahoma",2013,1,23.1296875,20
"North Carolina",2013,1,22.9677419354839,21
"Rhode Island",2013,1,22.6612903225806,22
"Pennsylvania",2013,1,22.3524017467249,23
"Ohio",2013,1,22.2903225806452,24
"Indiana",2013,1,20.55,25
"Connecticut",2013,1,20.5,26
"Iowa",2013,1,20.1451612903226,27
"Oregon",2013,1,18.3,28
"Maine",2013,1,18.1161290322581,29
"North Dakota",2013,1,17.7777777777778,30
"Florida",2013,1,17.1612903225806,31
"Wyoming",2013,1,16.9645161290323,32
"Hawaii",2013,1,12.6451612903226,33
"South Dakota",2013,1,9.028,34
"Arizona",2013,2,41.2540540540541,1
"Nevada",2013,2,38.4428571428571,2
"New York",2013,2,34.6678571428572,3
"New Mexico",2013,2,33.4428571428571,4
"Massachusetts",2013,2,33.3928571428571,5
"Colorado",2013,2,30.9475609756098,6
"New Jersey",2013,2,30.9056603773585,7
"Illinois",2013,2,30.8214285714286,8
"District Of Columbia",2013,2,30.5093023255814,9
"Georgia",2013,2,29.2142857142857,10
"Utah",2013,2,28.2910714285714,11
"Louisiana",2013,2,28.1214285714286,12
"California",2013,2,26.3934817170111,13
"Ohio",2013,2,26.0684931506849,14
"Delaware",2013,2,25.9947368421053,15
"Kansas",2013,2,25.9392857142857,16
"Texas",2013,2,25.8701834862385,17
"Arkansas",2013,2,25.1285714285714,18
"North Carolina",2013,2,25.0357142857143,19
"Pennsylvania",2013,2,24.0095744680851,20
"Oregon",2013,2,23.2916666666667,21
"Virginia",2013,2,23.1428571428571,22
"Maryland",2013,2,23.0849056603774,23
"Indiana",2013,2,22.5115384615385,24
"Rhode Island",2013,2,22.22,25
"Connecticut",2013,2,20.25,26
"Oklahoma",2013,2,19.6410714285714,27
"Iowa",2013,2,19.3428571428571,28
"North Dakota",2013,2,18.6785714285714,29
"Maine",2013,2,18.1607142857143,30
"Florida",2013,2,17.7857142857143,31
"South Dakota",2013,2,10.2843137254902,32
"Wyoming",2013,2,9.28571428571429,33
"Hawaii",2013,2,8.07692307692308,34
"Arizona",2013,3,40.3773333333333,1
"New York",2013,3,33.1951612903226,2
"Massachusetts",2013,3,32.8387096774194,3
"Kansas",2013,3,31.2677419354839,4
"New Mexico",2013,3,31.2571428571429,5
"Nevada",2013,3,29.5806451612903,6
"Louisiana",2013,3,29.3290322580645,7
"Ohio",2013,3,29.0860215053763,8
"Colorado",2013,3,27.6911111111111,9
"New Jersey",2013,3,27.2131147540984,10
"Georgia",2013,3,27.1838709677419,11
"Arkansas",2013,3,26.541935483871,12
"Texas",2013,3,26.0059090909091,13
"Indiana",2013,3,25.56875,14
"Illinois",2013,3,25.0645161290323,15
"Virginia",2013,3,24.4323529411765,16
"District Of Columbia",2013,3,23.95,17
"Oregon",2013,3,23.9193548387097,18
"North Carolina",2013,3,23.6333333333333,19
"California",2013,3,22.7881793478261,20
"Maryland",2013,3,21.4145161290323,21
"Pennsylvania",2013,3,20.4532110091743,22
"Utah",2013,3,20.1864406779661,23
"Iowa",2013,3,17.9677419354839,24
"Oklahoma",2013,3,17.5389830508475,25
"Rhode Island",2013,3,17.1466666666667,26
"North Dakota",2013,3,15.8387096774194,27
"Florida",2013,3,14.8620689655172,28
"Connecticut",2013,3,14.7460317460317,29
