"usstate","local_year","local_month","o3maxvalue","rank"
"Illinois",2013,5,0.0397741935483871,28
"Kansas",2013,5,0.0394347826086957,29
"New York",2013,5,0.0379032258064516,30
"Oregon",2013,5,0.0374827586206897,31
"Maine",2013,5,0.036811320754717,32
"Massachusetts",2013,5,0.0326451612903226,33
"Hawaii",2013,5,0.0318823529411765,34
"Utah",2013,6,0.0565740740740741,1
"Wyoming",2013,6,0.0547,2
"New Mexico",2013,6,0.0545185185185185,3
"Colorado",2013,6,0.0513,4
"Arizona",2013,6,0.0507692307692308,5
"Indiana",2013,6,0.0503,6
"Connecticut",2013,6,0.0501860465116279,7
"Maryland",2013,6,0.0484166666666667,8
"Pennsylvania",2013,6,0.048218253968254,9
"South Dakota",2013,6,0.0479,10
"Rhode Island",2013,6,0.0471333333333333,11
"Illinois",2013,6,0.0470416666666667,12
"New Jersey",2013,6,0.047,13
"New York",2013,6,0.0467666666666667,14
"Oklahoma",2013,6,0.0467241379310345,15
"Ohio",2013,6,0.0446666666666667,16
"District Of Columbia",2013,6,0.044537037037037,17
"Nevada",2013,6,0.0443478260869565,18
"Delaware",2013,6,0.04412,19
"Arkansas",2013,6,0.0440333333333334,20
"Virginia",2013,6,0.0431219512195122,21
"Iowa",2013,6,0.042425,22
"California",2013,6,0.041936085219707,23
"Kansas",2013,6,0.0413529411764706,24
"Texas",2013,6,0.0410436681222707,25
"North Dakota",2013,6,0.0406470588235294,26
"North Carolina",2013,6,0.0399565217391304,27
"Georgia",2013,6,0.0365666666666667,28
"Massachusetts",2013,6,0.0363,29
"Louisiana",2013,6,0.034,30
"Oregon",2013,6,0.032,31
"Maine",2013,6,0.0314333333333333,32
"Florida",2013,6,0.0303666666666667,33
"Hawaii",2013,6,0.0247333333333333,34
"Utah",2013,7,0.0633636363636364,1
"New Mexico",2013,7,0.0602580645161291,2
"Wyoming",2013,7,0.0583870967741935,3
"Nevada",2013,7,0.057258064516129,4
"Colorado",2013,7,0.0568876404494382,5
"Arizona",2013,7,0.056247311827957,6
"Kansas",2013,7,0.054875,7
"Oklahoma",2013,7,0.0514354838709678,8
"South Dakota",2013,7,0.0498909090909091,9
"Missouri",2013,7,0.0481612903225806,10
"New York",2013,7,0.0473387096774193,11
"Delaware",2013,7,0.0465,12
"Arkansas",2013,7,0.0453548387096774,13
"Connecticut",2013,7,0.0451444444444445,14
"Indiana",2013,7,0.0448979591836735,15
"New Jersey",2013,7,0.0444032258064516,16
"Maryland",2013,7,0.0442363636363636,17
"District Of Columbia",2013,7,0.0439677419354838,18
"Texas",2013,7,0.0437773109243697,19
"Illinois",2013,7,0.0437567567567568,20
"Iowa",2013,7,0.0434677419354839,21
"Rhode Island",2013,7,0.0412916666666667,22
"Pennsylvania",2013,7,0.0408141592920354,23
"California",2013,7,0.0405590551181102,24
"Virginia",2013,7,0.0392605042016807,25
"Ohio",2013,7,0.0387311827956989,26
"North Carolina",2013,7,0.0368666666666667,27
"Louisiana",2013,7,0.0355161290322581,28
"Massachusetts",2013,7,0.0339032258064516,29
"Oregon",2013,7,0.0326666666666667,30
"Georgia",2013,7,0.0311428571428571,31
"Maine",2013,7,0.0302903225806452,32
"Florida",2013,7,0.02824,33
"Hawaii",2013,7,0.0241052631578947,34
"Nevada",2013,8,0.0565483870967742,1
"Wyoming",2013,8,0.0560967741935484,2
"Colorado",2013,8,0.0557575757575757,3
"Arizona",2013,8,0.0534444444444444,4
"Utah",2013,8,0.0530322580645161,5
"New Mexico",2013,8,0.0526451612903226,6
"Indiana",2013,8,0.0511290322580645,7
"Kansas",2013,8,0.0491304347826087,8
"Oklahoma",2013,8,0.0489516129032258,9
"Illinois",2013,8,0.0485254237288136,10
"Missouri",2013,8,0.0480322580645161,11
"Arkansas",2013,8,0.0466129032258064,12
"New York",2013,8,0.0464677419354839,13
"Texas",2013,8,0.045890756302521,14
"Delaware",2013,8,0.0451666666666667,15
"District Of Columbia",2013,8,0.0451481481481482,16
"Maryland",2013,8,0.044734693877551,17
"Iowa",2013,8,0.0447235772357724,18
"Connecticut",2013,8,0.0445376344086022,19
"Rhode Island",2013,8,0.0439032258064516,20
"New Jersey",2013,8,0.043758064516129,21
"Pennsylvania",2013,8,0.0434361233480176,22
"Ohio",2013,8,0.0429784946236559,23
"North Carolina",2013,8,0.0423333333333333,24
"South Dakota",2013,8,0.0422258064516129,25
"Virginia",2013,8,0.0404529914529915,26
"California",2013,8,0.0402973977695167,27
"Massachusetts",2013,8,0.0360645161290323,28
"Georgia",2013,8,0.0340322580645161,29
"Louisiana",2013,8,0.0333870967741936,30
"Oregon",2013,8,0.0306774193548387,31
"Florida",2013,8,0.0306774193548387,31
"Washington",2013,8,0.0260689655172414,33
"Maine",2013,8,0.0255333333333333,34
"Oklahoma",2013,9,0.0550333333333333,1
"Arkansas",2013,9,0.0502333333333333,2
"North Carolina",2013,9,0.0494333333333333,3
"Arizona",2013,9,0.0492794117647059,4
"Indiana",2013,9,0.0485208333333333,5
"Wyoming",2013,9,0.0467333333333333,6
"Nevada",2013,9,0.0465,7
"Kansas",2013,9,0.0464,8
"New Mexico",2013,9,0.0458,9
"Missouri",2013,9,0.0449666666666667,10
"Colorado",2013,9,0.0447126436781609,11
"Utah",2013,9,0.0444666666666667,12
"California",2013,9,0.0434913366336633,13
"Texas",2013,9,0.0432566371681416,14
"District Of Columbia",2013,9,0.0428,15
"South Dakota",2013,9,0.0427547169811321,16
"Iowa",2013,9,0.0427023809523809,17
"Georgia",2013,9,0.0425333333333333,18
"Virginia",2013,9,0.0420333333333333,19
"Maryland",2013,9,0.0416315789473684,20
"Illinois",2013,9,0.0414347826086957,21
"Connecticut",2013,9,0.0404022988505747,22
"Louisiana",2013,9,0.0387666666666667,23
"New Jersey",2013,9,0.03845,24
"Rhode Island",2013,9,0.0383,25
"Pennsylvania",2013,9,0.0375042735042735,26
"New York",2013,9,0.0370166666666667,27
"Ohio",2013,9,0.0347666666666667,28
"North Dakota",2013,9,0.034,29
"Florida",2013,9,0.0335,30
"Oregon",2013,9,0.0306470588235294,31
"Massachusetts",2013,9,0.0297619047619048,32
"Maine",2013,9,0.0256333333333333,33
"Washington",2013,9,0.02075,34
"Arizona",2013,10,0.044752688172043,1
"California",2013,10,0.0410626702997275,2
"New Mexico",2013,10,0.0405806451612903,3
"Wyoming",2013,10,0.0384827586206897,4
"Florida",2013,10,0.0375806451612903,5
"Louisiana",2013,10,0.0374193548387097,6
"Nevada",2013,10,0.0364193548387097,7
"Oklahoma",2013,10,0.0363225806451613,8
"Texas",2013,10,0.0360645161290322,9
"North Carolina",2013,10,0.0356451612903226,10
"Connecticut",2013,10,0.0346290322580645,11
"Utah",2013,10,0.034,12
"Rhode Island",2013,10,0.0339032258064516,13
"Colorado",2013,10,0.0333296703296703,14
"Virginia",2013,10,0.0330569105691057,15
"Georgia",2013,10,0.0324838709677419,16
"Maryland",2013,10,0.0324354838709677,17
"South Dakota",2013,10,0.0314166666666667,18
"New York",2013,10,0.0311612903225806,19
"Indiana",2013,10,0.03,20
"New Jersey",2013,10,0.0298548387096774,21
"Arkansas",2013,10,0.0296451612903226,22
"Pennsylvania",2013,10,0.0294285714285714,23
"Kansas",2013,10,0.0286896551724138,24
"Missouri",2013,10,0.0286153846153846,25
"Kentucky",2013,10,0.0284761904761905,26
"District Of Columbia",2013,10,0.0283207547169811,27
"Illinois",2013,10,0.0282678571428572,28
"Iowa",2013,10,0.0276311475409836,29
"North Dakota",2013,10,0.0271739130434783,30
"Maine",2013,10,0.0255161290322581,31
"Massachusetts",2013,10,0.0254516129032258,32
"Ohio",2013,10,0.0179462365591398,33
"Oregon",2013,10,0.01532,34
"Wyoming",2013,11,0.0400666666666667,1
"Arizona",2013,11,0.0350222222222222,2
"Florida",2013,11,0.0336333333333333,3
"California",2013,11,0.0331020408163265,4
"Rhode Island",2013,11,0.0321666666666667,5
"Oklahoma",2013,11,0.0316666666666667,6
"New Mexico",2013,11,0.0315666666666667,7
"Louisiana",2013,11,0.0314666666666667,8
"Connecticut",2013,11,0.0309333333333334,9
"North Carolina",2013,11,0.0304666666666667,10
"Colorado",2013,11,0.030453488372093,11
"Texas",2013,11,0.029525641025641,12
"Maine",2013,11,0.0289333333333334,13
"Pennsylvania",2013,11,0.0276578947368421,14
"Nevada",2013,11,0.0276,15
"South Dakota",2013,11,0.0272166666666667,16
"Virginia",2013,11,0.0269666666666667,17
"Maryland",2013,11,0.02695,18
"Georgia",2013,11,0.0267037037037037,19
"New York",2013,11,0.0262,20
"Kansas",2013,11,0.0259,21
"Kentucky",2013,11,0.0256,22
"Indiana",2013,11,0.0254827586206897,23
"Arkansas",2013,11,0.0253666666666667,24
"New Jersey",2013,11,0.0251833333333333,25
"District Of Columbia",2013,11,0.0245283018867925,26
"Missouri",2013,11,0.0239,27
"Illinois",2013,11,0.0232903225806452,28
"Massachusetts",2013,11,0.0229285714285714,29
"Iowa",2013,11,0.0227758620689655,30
"North Dakota",2013,11,0.0226,31
"Oregon",2013,11,0.0203666666666667,32
"Ohio",2013,11,0.0202666666666667,33
"Utah",2013,11,0,34
"Wyoming",2013,12,0.0394444444444445,1
"Florida",2013,12,0.0325806451612903,2
"New Mexico",2013,12,0.0309032258064516,3
"Arizona",2013,12,0.0300645161290322,4
"Colorado",2013,12,0.0295,5
"South Dakota",2013,12,0.0289032258064516,6
"North Dakota",2013,12,0.0287096774193549,7
"Maine",2013,12,0.028,8
"California",2013,12,0.0279156939040207,9
"North Carolina",2013,12,0.0279032258064516,10
"Rhode Island",2013,12,0.0275483870967742,11
"Oklahoma",2013,12,0.026758064516129,12
"Connecticut",2013,12,0.0251774193548387,13
"Louisiana",2013,12,0.0248064516129032,14
"Texas",2013,12,0.0247095435684647,15
"Indiana",2013,12,0.0241666666666667,16
"Pennsylvania",2013,12,0.0236483516483516,17
"Kentucky",2013,12,0.0235161290322581,18
"Kansas",2013,12,0.0232857142857143,19
"Iowa",2013,12,0.0229193548387097,20
"Arkansas",2013,12,0.0226774193548387,21
"Virginia",2013,12,0.0226451612903226,22
"Missouri",2013,12,0.0224583333333333,23
"Maryland",2013,12,0.0218548387096774,24
"Georgia",2013,12,0.0215357142857143,25
"Illinois",2013,12,0.02146875,26
"Alabama",2013,12,0.0203870967741936,27
"District Of Columbia",2013,12,0.01974,28
"Ohio",2013,12,0.0196881720430107,29
"Massachusetts",2013,12,0.0191612903225807,30
"New Jersey",2013,12,0.0183387096774194,31
"Utah",2013,12,0.0178709677419355,32
"New York",2013,12,0.0176724137931035,33
"Nevada",2013,12,0.014125,34
"Oregon",2013,12,0.0112258064516129,35
"Wyoming",2014,1,0.0432666666666667,1
"South Dakota",2014,1,0.0393225806451613,2
"North Dakota",2014,1,0.0346451612903226,3
"Oklahoma",2014,1,0.0339193548387097,4
"Colorado",2014,1,0.0337294117647059,5
"Florida",2014,1,0.0334516129032258,6
"Arkansas",2014,1,0.0330645161290322,7
"Texas",2014,1,0.0320617283950617,8
"New Mexico",2014,1,0.031741935483871,9
"Rhode Island",2014,1,0.0310645161290323,10
"Maine",2014,1,0.0309032258064516,11
"Kansas",2014,1,0.0307096774193549,12
"Louisiana",2014,1,0.0306896551724138,13
"North Carolina",2014,1,0.0305268817204301,14
"Arizona",2014,1,0.0302906976744186,15
"Indiana",2014,1,0.0295769230769231,16
"Georgia",2014,1,0.0292413793103448,17
"California",2014,1,0.0291575520833333,18
"Iowa",2014,1,0.0286833333333333,19
"Connecticut",2014,1,0.0285892857142857,20
"Maryland",2014,1,0.0284838709677419,21
"Pennsylvania",2014,1,0.0281853658536585,22
"Missouri",2014,1,0.0277666666666667,23
"Kentucky",2014,1,0.0271612903225807,24
"Illinois",2014,1,0.0265666666666667,25
"Virginia",2014,1,0.0260714285714286,26
"Alabama",2014,1,0.0253333333333333,27
"District Of Columbia",2014,1,0.0251290322580645,28
"Ohio",2014,1,0.0237415730337079,29
"Massachusetts",2014,1,0.0227741935483871,30
"New Jersey",2014,1,0.0224032258064516,31
"Delaware",2014,1,0.0217777777777778,32
"Nevada",2014,1,0.0217096774193548,33
"New York",2014,1,0.0206538461538462,34
"Utah",2014,1,0.0186363636363636,35
"Oregon",2014,1,0.0166451612903226,36
"Wyoming",2014,2,0.0438214285714286,1
"South Dakota",2014,2,0.0400357142857143,2
"Rhode Island",2014,2,0.0381071428571429,3
"Arizona",2014,2,0.0376049382716049,4
"Oklahoma",2014,2,0.0373571428571429,5
"Maryland",2014,2,0.0371607142857143,6
"Nevada",2014,2,0.0370714285714286,7
"North Dakota",2014,2,0.0368571428571429,8
"Maine",2014,2,0.0368214285714286,9
"Indiana",2014,2,0.0365357142857143,10
"Connecticut",2014,2,0.0362909090909091,11
"New Mexico",2014,2,0.036,12
"North Carolina",2014,2,0.0354404761904762,13
"Colorado",2014,2,0.0354285714285714,14
"Iowa",2014,2,0.0349642857142857,15
"Pennsylvania",2014,2,0.0347886597938144,16
"California",2014,2,0.0343913043478261,17
"Kansas",2014,2,0.0339285714285714,18
"Florida",2014,2,0.0334285714285714,19
"Arkansas",2014,2,0.0331785714285714,20
"Kentucky",2014,2,0.0328518518518519,21
"Georgia",2014,2,0.0325357142857143,22
"Missouri",2014,2,0.0320416666666667,23
"Texas",2014,2,0.0314439461883408,24
"Illinois",2014,2,0.0311282051282051,25
"Utah",2014,2,0.0305714285714286,26
"Oregon",2014,2,0.0303214285714286,27
"Alabama",2014,2,0.0301818181818182,28
"Louisiana",2014,2,0.0291428571428572,29
"District Of Columbia",2014,2,0.0289512195121951,30
"Ohio",2014,2,0.0283928571428571,31
"New Jersey",2014,2,0.0282321428571429,32
"New York",2014,2,0.0276071428571429,33
"Massachusetts",2014,2,0.0256428571428572,34
"Delaware",2014,2,0.021,35
"Arizona",2014,3,0.0494086021505376,1
"Wyoming",2014,3,0.0472903225806452,2
"Nevada",2014,3,0.0452258064516129,3
"New Mexico",2014,3,0.0450322580645161,4
"Oklahoma",2014,3,0.0437142857142857,5
"Rhode Island",2014,3,0.0436774193548387,6
"Florida",2014,3,0.0435483870967742,7
"Utah",2014,3,0.0424516129032258,8
"South Dakota",2014,3,0.0420645161290323,9
"Connecticut",2014,3,0.0419365079365079,10
"Colorado",2014,3,0.0414838709677419,11
"Georgia",2014,3,0.0414516129032258,12
"California",2014,3,0.0411929577464789,13
"North Carolina",2014,3,0.0411428571428571,14
"Virginia",2014,3,0.0411,15
"Indiana",2014,3,0.0406428571428571,16
"Maryland",2014,3,0.040625,17
"Louisiana",2014,3,0.04025,18
"Arkansas",2014,3,0.0396129032258064,19
"Texas",2014,3,0.0396108786610878,20
"Maine",2014,3,0.0395714285714286,21
"Pennsylvania",2014,3,0.0393875,22
"Kentucky",2014,3,0.03925,23
"Iowa",2014,3,0.0383870967741935,24
"North Dakota",2014,3,0.0379032258064516,25
"Kansas",2014,3,0.0378064516129032,26
"Missouri",2014,3,0.0374516129032258,27
"Illinois",2014,3,0.0369137931034483,28
"New Jersey",2014,3,0.0349193548387097,29
"District Of Columbia",2014,3,0.0343272727272727,30
"New York",2014,3,0.0339672131147541,31
"Oregon",2014,3,0.0336451612903226,32
"Alabama",2014,3,0.0324642857142857,33
"Massachusetts",2014,3,0.0320967741935484,34
"Ohio",2014,3,0.030989247311828,35
"Arizona",2014,4,0.0555795454545455,1
"Nevada",2014,4,0.05525,2
"Wyoming",2014,4,0.05264,3
"New Mexico",2014,4,0.0516666666666667,4
"South Dakota",2014,4,0.0496333333333333,5
"Virginia",2014,4,0.0494197530864197,6
"North Carolina",2014,4,0.0492985074626866,7
"Maryland",2014,4,0.0489888888888889,8
"Oklahoma",2014,4,0.0487068965517241,9
"Indiana",2014,4,0.048,10
"Colorado",2014,4,0.0477727272727273,11
"Rhode Island",2014,4,0.0474,12
"California",2014,4,0.0471611030478955,13
"Utah",2014,4,0.0467,14
"Connecticut",2014,4,0.0463837209302326,15
"Delaware",2014,4,0.0462857142857143,16
"Georgia",2014,4,0.0460333333333333,17
"Pennsylvania",2014,4,0.0452222222222222,18
"Texas",2014,4,0.045042194092827,19
"Arkansas",2014,4,0.0449,20
"Missouri",2014,4,0.0448666666666667,21
"Illinois",2014,4,0.0447333333333333,22
"Florida",2014,4,0.0446333333333333,23
"Iowa",2014,4,0.043425,24
"District Of Columbia",2014,4,0.0428333333333334,25
"North Dakota",2014,4,0.0425862068965517,26
"Maine",2014,4,0.0423913043478261,27
"Kansas",2014,4,0.0421666666666667,28
"New Jersey",2014,4,0.04055,29
"New York",2014,4,0.0391833333333333,30
"Washington",2014,4,0.039,31
"Oregon",2014,4,0.0386,32
"Ohio",2014,4,0.0377613636363636,33
"Alabama",2014,4,0.0375666666666667,34
"Massachusetts",2014,4,0.0362666666666667,35
"Louisiana",2014,4,0.0353,36
"Hawaii",2014,4,0.0332692307692308,37
"Arizona",2014,5,0.0574615384615385,1
"Nevada",2014,5,0.0552903225806452,2
"New Mexico",2014,5,0.053741935483871,3
"Wyoming",2014,5,0.0517096774193549,4
"North Carolina",2014,5,0.0513064516129032,5
"Utah",2014,5,0.0505483870967742,6
"South Dakota",2014,5,0.049962962962963,7
"Colorado",2014,5,0.048919540229885,8
"Maryland",2014,5,0.0487582417582418,9
"Alabama",2014,5,0.0486451612903226,10
"Virginia",2014,5,0.0484303797468355,11
"California",2014,5,0.0479599427753934,12
"Louisiana",2014,5,0.0474516129032258,13
"Texas",2014,5,0.0470122950819672,14
"District Of Columbia",2014,5,0.0469354838709677,15
"Minnesota",2014,5,0.0468333333333333,16
"Oklahoma",2014,5,0.0465967741935484,17
"Illinois",2014,5,0.0462162162162162,18
"Connecticut",2014,5,0.046195652173913,19
"Georgia",2014,5,0.046,20
"Florida",2014,5,0.0456451612903226,21
"North Dakota",2014,5,0.0455806451612903,22
"Delaware",2014,5,0.0455,23
"Missouri",2014,5,0.0453225806451613,24
"Iowa",2014,5,0.0453032786885246,25
"Rhode Island",2014,5,0.0449354838709677,26
"Kansas",2014,5,0.0448387096774194,27
"Indiana",2014,5,0.0442571428571429,28
"Pennsylvania",2014,5,0.0434532710280374,29
"Ohio",2014,5,0.041505376344086,30
"New York",2014,5,0.0410483870967742,31
"Arkansas",2014,5,0.0396774193548387,32
"New Jersey",2014,5,0.0396603773584906,33
"Oregon",2014,5,0.0382068965517241,34
"Maine",2014,5,0.0343333333333333,35
"Massachusetts",2014,5,0.0318064516129032,36
"Hawaii",2014,5,0.0263333333333333,37
"Nevada",2014,6,0.0568333333333334,1
"Utah",2014,6,0.0562142857142857,2
"Arizona",2014,6,0.0536491228070176,3
"Wyoming",2014,6,0.0524333333333333,4
"New Mexico",2014,6,0.0512413793103448,5
"Colorado",2014,6,0.0504772727272727,6
"District Of Columbia",2014,6,0.0499,7
"North Carolina",2014,6,0.0496666666666667,8
"Indiana",2014,6,0.0489615384615385,9
"South Dakota",2014,6,0.04876,10
"Virginia",2014,6,0.0473620689655172,11
"Maryland",2014,6,0.046202380952381,12
"Minnesota",2014,6,0.0455333333333333,13
"Illinois",2014,6,0.0454047619047619,14
"Connecticut",2014,6,0.045297619047619,15
"Ohio",2014,6,0.0447111111111111,16
"California",2014,6,0.0447094890510948,17
"Pennsylvania",2014,6,0.0436243386243386,18
"Georgia",2014,6,0.0433666666666667,19
"Iowa",2014,6,0.0433666666666667,20
"Missouri",2014,6,0.0433,21
"Delaware",2014,6,0.0432307692307692,22
"New Jersey",2014,6,0.0431864406779661,23
"New York",2014,6,0.0425333333333333,24
"Rhode Island",2014,6,0.0422222222222222,25
"Oklahoma",2014,6,0.0418833333333333,26
"North Dakota",2014,6,0.0418,27
"Alabama",2014,6,0.0410666666666667,28
"Kansas",2014,6,0.0402857142857143,29
"Florida",2014,6,0.03564,30
"Maine",2014,6,0.0330833333333333,31
"Massachusetts",2014,6,0.0326333333333333,32
"Texas",2014,6,0.0325084745762712,33
"Oregon",2014,6,0.0325,34
"Louisiana",2014,6,0.0324,35
"Arkansas",2014,6,0.0314333333333333,36
"Hawaii",2014,6,0.0261666666666667,37
"Utah",2014,7,0.0574838709677419,1
"New Mexico",2014,7,0.0566451612903226,2
"Arizona",2014,7,0.0558870967741935,3
"Nevada",2014,7,0.0548387096774194,4
"Wyoming",2014,7,0.0528421052631579,5
"Colorado",2014,7,0.0524736842105263,6
"Delaware",2014,7,0.0509285714285714,7
"District Of Columbia",2014,7,0.05,8
"New York",2014,7,0.0490483870967742,9
"Connecticut",2014,7,0.0488817204301075,10
"New Jersey",2014,7,0.0484032258064516,11
"Maryland",2014,7,0.0481182795698925,12
"Rhode Island",2014,7,0.0474516129032258,13
"Oklahoma",2014,7,0.0456521739130435,14
"Missouri",2014,7,0.0456129032258065,15
"Pennsylvania",2014,7,0.0453553719008264,16
"Illinois",2014,7,0.0450833333333333,17
"South Dakota",2014,7,0.0448709677419355,18
"Indiana",2014,7,0.0443333333333333,19
"North Carolina",2014,7,0.0440645161290322,20
"Kansas",2014,7,0.0438333333333333,21
"Ohio",2014,7,0.0434838709677419,22
"Virginia",2014,7,0.0432923076923077,23
"Alabama",2014,7,0.04312,24
"Georgia",2014,7,0.0417741935483871,25
"Louisiana",2014,7,0.0413870967741936,26
"Texas",2014,7,0.0410252525252525,27
"Arkansas",2014,7,0.0408064516129032,28
"California",2014,7,0.0405858156028368,29
"Massachusetts",2014,7,0.0380322580645161,30
"Minnesota",2014,7,0.0373548387096774,31
"Florida",2014,7,0.0372903225806452,32
"Iowa",2014,7,0.0370645161290323,33
"Oregon",2014,7,0.0357096774193548,34
"Maine",2014,7,0.0356612903225806,35
"North Dakota",2014,7,0.0353548387096774,36
"Alaska",2014,7,0.0185161290322581,37
"Hawaii",2014,7,0.018,38
"Oklahoma",2014,8,0.0573611111111111,1
"Nevada",2014,8,0.0558709677419355,2
"Utah",2014,8,0.0538709677419355,3
"Wyoming",2014,8,0.0534166666666667,4
"New Mexico",2014,8,0.0523225806451613,5
"Arizona",2014,8,0.0518625,6
"Missouri",2014,8,0.0494193548387097,7
"Colorado",2014,8,0.0489560439560439,8
"Kentucky",2014,8,0.0486666666666667,9
"Illinois",2014,8,0.0478148148148148,10
"Louisiana",2014,8,0.0473333333333333,11
"District Of Columbia",2014,8,0.047,12
"Alabama",2014,8,0.0459032258064516,13
"Maryland",2014,8,0.0456444444444445,14
"Kansas",2014,8,0.0455806451612903,15
"North Carolina",2014,8,0.0453,16
"New Jersey",2014,8,0.0447258064516129,17
"Ohio",2014,8,0.0446236559139785,18
"Indiana",2014,8,0.0446153846153846,19
"Pennsylvania",2014,8,0.0441732283464567,20
"Georgia",2014,8,0.0439354838709678,21
"Arkansas",2014,8,0.0437741935483871,22
"Virginia",2014,8,0.0436022727272727,23
"Delaware",2014,8,0.043,24
"New York",2014,8,0.0426842105263158,25
"Connecticut",2014,8,0.0422738095238095,26
"Rhode Island",2014,8,0.0420333333333333,27
"California",2014,8,0.0417948369565217,28
"Texas",2014,8,0.0413507109004739,29
"South Dakota",2014,8,0.0400967741935484,30
"Iowa",2014,8,0.0382741935483871,31
"Florida",2014,8,0.0371935483870968,32
"Minnesota",2014,8,0.0371724137931035,33
"Oregon",2014,8,0.0359677419354839,34
"North Dakota",2014,8,0.0315483870967742,35
"Massachusetts",2014,8,0.0311290322580645,36
"Maine",2014,8,0.0287096774193548,37
"Hawaii",2014,8,0.0235454545454546,38
"Alaska",2014,8,0.0205161290322581,39
"Nevada",2014,9,0.0497,1
"Arizona",2014,9,0.0467111111111111,2
"California",2014,9,0.0444359331476323,3
"Wyoming",2014,9,0.0437608695652174,4
"Kentucky",2014,9,0.0430666666666667,5
"Utah",2014,9,0.0428695652173913,6
"Illinois",2014,9,0.0416666666666667,7
"Colorado",2014,9,0.0415056179775281,8
"Indiana",2014,9,0.0412203389830508,9
"Oklahoma",2014,9,0.0412033898305085,10
"New Mexico",2014,9,0.0411333333333333,11
"Missouri",2014,9,0.0405333333333333,12
"Alabama",2014,9,0.0399666666666667,13
"Pennsylvania",2014,9,0.0384901960784314,14
"District Of Columbia",2014,9,0.0381333333333333,15
"Connecticut",2014,9,0.0379666666666666,16
"Maryland",2014,9,0.0378658536585366,17
"Arkansas",2014,9,0.0377333333333333,18
"Rhode Island",2014,9,0.0377037037037037,19
"South Dakota",2014,9,0.0375333333333333,20
"Ohio",2014,9,0.0372584269662921,21
"New Jersey",2014,9,0.0368833333333333,22
"New York",2014,9,0.0365833333333333,23
"Virginia",2014,9,0.0364666666666667,24
"Louisiana",2014,9,0.0364230769230769,25
"Iowa",2014,9,0.0358728813559322,26
"Kansas",2014,9,0.0352333333333333,27
"North Dakota",2014,9,0.035,28
"Delaware",2014,9,0.035,29
"Texas",2014,9,0.034873786407767,30
"North Carolina",2014,9,0.0345333333333333,31
"Oregon",2014,9,0.0331538461538462,32
"Georgia",2014,9,0.0318260869565217,33
"Minnesota",2014,9,0.0298,34
"Florida",2014,9,0.0295,35
"Maine",2014,9,0.0283,36
"Massachusetts",2014,9,0.0261,37
"Hawaii",2014,9,0.021,38
"Alaska",2014,9,0.0193928571428571,39
"Arizona",2014,10,0.046,1
"California",2014,10,0.046,2
"Oklahoma",2014,10,0.0432549019607843,3
"Florida",2014,10,0.0429354838709677,4
"Nevada",2014,10,0.0415925925925926,5
"Texas",2014,10,0.0402943925233644,6
"Louisiana",2014,10,0.0400645161290323,7
"New Mexico",2014,10,0.0393666666666667,8
"Alabama",2014,10,0.0390645161290323,9
"Wyoming",2014,10,0.0385161290322581,10
"North Carolina",2014,10,0.0376909090909091,11
"Utah",2014,10,0.0364516129032258,12
"South Dakota",2014,10,0.0361935483870968,13
"Virginia",2014,10,0.034741935483871,14
"Arkansas",2014,10,0.0344516129032258,15
"Georgia",2014,10,0.0330645161290323,16
"Colorado",2014,10,0.0326989247311828,17
"Maryland",2014,10,0.0323978494623656,18
"Pennsylvania",2014,10,0.0319732142857143,19
"Rhode Island",2014,10,0.0317096774193549,20
"Connecticut",2014,10,0.0310178571428571,21
"New Hampshire",2014,10,0.0302307692307692,22
"District Of Columbia",2014,10,0.0301935483870968,23
"Kansas",2014,10,0.0301290322580645,24
"Minnesota",2014,10,0.0293333333333334,25
"Kentucky",2014,10,0.0284516129032258,26
"New York",2014,10,0.0279677419354839,27
"Missouri",2014,10,0.0277,28
"Illinois",2014,10,0.0275818181818182,29
"Indiana",2014,10,0.0274285714285714,30
"New Jersey",2014,10,0.0270322580645161,31
"Ohio",2014,10,0.0269139784946237,32
"North Dakota",2014,10,0.0263,33
"Iowa",2014,10,0.0262258064516129,34
"Oregon",2014,10,0.0253548387096774,35
"Maine",2014,10,0.0239354838709678,36
"Hawaii",2014,10,0.0218125,37
"Massachusetts",2014,10,0.0209677419354839,38
"Alaska",2014,10,0.0155714285714286,39
"Wyoming",2014,11,0.0363,1
"Hawaii",2014,11,0.0362666666666667,2
"Florida",2014,11,0.0353666666666667,3
"Arizona",2014,11,0.0353666666666667,4
"Louisiana",2014,11,0.0344666666666667,5
"California",2014,11,0.0343110465116279,6
"Oklahoma",2014,11,0.03425,7
"Alabama",2014,11,0.0340666666666667,8
"New Hampshire",2014,11,0.0334666666666667,9
"New Mexico",2014,11,0.0322666666666667,10
"Virginia",2014,11,0.0322,11
"Texas",2014,11,0.0315603864734299,12
"South Dakota",2014,11,0.0314827586206897,13
"North Carolina",2014,11,0.0312941176470588,14
"Pennsylvania",2014,11,0.0304210526315789,15
"Connecticut",2014,11,0.0302857142857143,16
"Rhode Island",2014,11,0.0301333333333334,17
"Kentucky",2014,11,0.0294,18
"Maryland",2014,11,0.0292528735632184,19
"Arkansas",2014,11,0.0291666666666667,20
"Nevada",2014,11,0.0287777777777778,21
"Georgia",2014,11,0.0283333333333333,22
"Maine",2014,11,0.0279666666666667,23
"Utah",2014,11,0.0279285714285714,24
