"usstate","local_year","local_month","so2maxvalue","rank"
"Connecticut",2013,8,1.21720430107527,21
"Georgia",2013,8,1.21612903225807,22
"New Mexico",2013,8,1.06774193548387,23
"Massachusetts",2013,8,1.04838709677419,24
"New Jersey",2013,8,1.00161290322581,25
"Nevada",2013,8,0.854838709677419,26
"Maine",2013,8,0.786666666666667,27
"Rhode Island",2013,8,0.716129032258064,28
"Utah",2013,8,0.609677419354839,29
"North Carolina",2013,8,0.555555555555556,30
"South Dakota",2013,8,0.42258064516129,31
"Oklahoma",2013,8,0.362903225806452,32
"Florida",2013,8,0.258064516129032,33
"Louisiana",2013,8,0.245161290322581,34
"Kansas",2013,9,9.38666666666667,1
"Indiana",2013,9,8.34375,2
"Missouri",2013,9,7.10666666666667,3
"Maryland",2013,9,5.00263157894737,4
"Ohio",2013,9,4.65777777777778,5
"Colorado",2013,9,4.35172413793103,6
"Pennsylvania",2013,9,3.48547008547009,7
"Illinois",2013,9,2.98695652173913,8
"Washington",2013,9,2.9125,9
"Arkansas",2013,9,2.10166666666667,10
"New York",2013,9,1.96166666666667,11
"Oregon",2013,9,1.92941176470588,12
"Virginia",2013,9,1.88833333333333,13
"Arizona",2013,9,1.88529411764706,14
"Massachusetts",2013,9,1.82857142857143,15
"Texas",2013,9,1.48495575221239,16
"District Of Columbia",2013,9,1.41,17
"New Mexico",2013,9,1.38,18
"California",2013,9,1.25544554455446,19
"Oklahoma",2013,9,1.125,20
"New Jersey",2013,9,0.926666666666667,21
"Nevada",2013,9,0.896666666666667,22
"Connecticut",2013,9,0.886206896551724,23
"Iowa",2013,9,0.783333333333333,24
"Georgia",2013,9,0.783333333333333,25
"Rhode Island",2013,9,0.713333333333333,26
"South Dakota",2013,9,0.711320754716981,27
"Utah",2013,9,0.703333333333333,28
"North Carolina",2013,9,0.666666666666667,29
"North Dakota",2013,9,0.618181818181818,30
"Wyoming",2013,9,0.583333333333333,31
"Louisiana",2013,9,0.396666666666667,32
"Maine",2013,9,0.356666666666667,33
"Florida",2013,9,0.1,34
"Indiana",2013,10,16.0225806451613,1
"Missouri",2013,10,9.2,2
"Colorado",2013,10,6.11978021978022,3
"Ohio",2013,10,5.16344086021505,4
"Kentucky",2013,10,4.39523809523809,5
"Kansas",2013,10,3.9551724137931,6
"Pennsylvania",2013,10,3.6992277992278,7
"New York",2013,10,3.33709677419355,8
"Illinois",2013,10,3.1125,9
"Maryland",2013,10,2.91935483870968,10
"Arkansas",2013,10,2.37096774193548,11
"Oregon",2013,10,2.344,12
"Massachusetts",2013,10,2.34193548387097,13
"Louisiana",2013,10,2.21612903225806,14
"Iowa",2013,10,2.15245901639344,15
"Connecticut",2013,10,2.10161290322581,16
"Virginia",2013,10,1.96422764227642,17
"New Jersey",2013,10,1.80322580645161,18
"Arizona",2013,10,1.73870967741935,19
"Texas",2013,10,1.63790322580645,20
"District Of Columbia",2013,10,1.62830188679245,21
"Wyoming",2013,10,1.53448275862069,22
"California",2013,10,1.47779291553134,23
"Rhode Island",2013,10,1.39354838709677,24
"Utah",2013,10,1.36774193548387,25
"New Mexico",2013,10,1.34516129032258,26
"Nevada",2013,10,1.21935483870968,27
"Oklahoma",2013,10,0.888709677419355,28
"South Dakota",2013,10,0.786666666666667,29
"Georgia",2013,10,0.667741935483871,30
"North Carolina",2013,10,0.62258064516129,31
"North Dakota",2013,10,0.556521739130435,32
"Maine",2013,10,0.438709677419355,33
"Florida",2013,10,0.129032258064516,34
"Indiana",2013,11,13.2172413793103,1
"Ohio",2013,11,10.1777777777778,2
"Missouri",2013,11,9.65666666666667,3
"Kansas",2013,11,6.22333333333333,4
"Colorado",2013,11,5.79651162790698,5
"Kentucky",2013,11,5.06333333333333,6
"New York",2013,11,4.40333333333333,7
"Pennsylvania",2013,11,4.27932330827068,8
"Illinois",2013,11,3.68064516129032,9
"Louisiana",2013,11,3.07,10
"Maryland",2013,11,2.725,11
"Massachusetts",2013,11,2.69285714285714,12
"Texas",2013,11,2.5017094017094,13
"Arkansas",2013,11,2.35166666666667,14
"Oregon",2013,11,2.31,15
"Rhode Island",2013,11,2.29333333333333,16
"Connecticut",2013,11,2.15833333333333,17
"Nevada",2013,11,2.15666666666667,18
"Virginia",2013,11,1.99,19
"District Of Columbia",2013,11,1.89433962264151,20
"New Jersey",2013,11,1.85,21
"Arizona",2013,11,1.77777777777778,22
"Iowa",2013,11,1.7551724137931,23
"California",2013,11,1.48612244897959,24
"New Mexico",2013,11,1.46333333333333,25
"North Carolina",2013,11,1.2,26
"South Dakota",2013,11,1.185,27
"Oklahoma",2013,11,1.00166666666667,28
"Utah",2013,11,1,29
"Georgia",2013,11,0.877777777777778,30
"Wyoming",2013,11,0.75,31
"Maine",2013,11,0.733333333333333,32
"North Dakota",2013,11,0.363333333333333,33
"Florida",2013,11,0.0666666666666667,34
"Indiana",2013,12,19.0055555555556,1
"Missouri",2013,12,11.8041666666667,2
"Ohio",2013,12,10.8903225806452,3
"Kansas",2013,12,7.81071428571429,4
"Louisiana",2013,12,7.71935483870968,5
"Kentucky",2013,12,7.69677419354839,6
"New York",2013,12,6.00172413793104,7
"Illinois",2013,12,5.546875,8
"Alabama",2013,12,4.99677419354839,9
"Colorado",2013,12,4.85853658536585,10
"Pennsylvania",2013,12,4.68791208791209,11
"Nevada",2013,12,4.12083333333333,12
"Massachusetts",2013,12,3.83225806451613,13
"Rhode Island",2013,12,3.54516129032258,14
"Iowa",2013,12,3.07096774193548,15
"Texas",2013,12,3.02946058091286,16
"District Of Columbia",2013,12,2.962,17
"New Jersey",2013,12,2.79677419354839,18
"Maryland",2013,12,2.75806451612903,19
"Connecticut",2013,12,2.66935483870968,20
"Utah",2013,12,2.59677419354839,21
"Virginia",2013,12,2.50322580645161,22
"Arizona",2013,12,2.49462365591398,23
"Arkansas",2013,12,2.42903225806452,24
"Oregon",2013,12,2.15483870967742,25
"New Mexico",2013,12,1.59354838709677,26
"California",2013,12,1.50505836575876,27
"Oklahoma",2013,12,1.33709677419355,28
"North Dakota",2013,12,1.28387096774194,29
"South Dakota",2013,12,1.24677419354839,30
"Maine",2013,12,0.948387096774193,31
"Georgia",2013,12,0.825,32
"North Carolina",2013,12,0.806451612903226,33
"Wyoming",2013,12,0.762962962962963,34
"Florida",2013,12,0.451612903225806,35
"Indiana",2014,1,18.4961538461538,1
"Missouri",2014,1,11.6033333333333,2
"Ohio",2014,1,8.87078651685393,3
"New York",2014,1,7.06730769230769,4
"Kansas",2014,1,6.50322580645161,5
"Pennsylvania",2014,1,6.4780487804878,6
"Louisiana",2014,1,6.32068965517241,7
"Maryland",2014,1,6.12903225806452,8
"Kentucky",2014,1,5.83548387096774,9
"Illinois",2014,1,5.33333333333333,10
"Rhode Island",2014,1,4.36774193548387,11
"Massachusetts",2014,1,4.26451612903226,12
"District Of Columbia",2014,1,4.25806451612903,13
"Alabama",2014,1,4.08333333333333,14
"Delaware",2014,1,4.05925925925926,15
"New Jersey",2014,1,4.03709677419355,16
"Arizona",2014,1,3.28255813953488,17
"Virginia",2014,1,3.06071428571429,18
"Utah",2014,1,3.01818181818182,19
"Nevada",2014,1,2.99677419354839,20
"Connecticut",2014,1,2.86785714285714,21
"Colorado",2014,1,2.78588235294118,22
"Georgia",2014,1,2.47241379310345,23
"Arkansas",2014,1,2.46451612903226,24
"South Dakota",2014,1,2.4258064516129,25
"Iowa",2014,1,2.38,26
"Texas",2014,1,2.23662551440329,27
"North Carolina",2014,1,1.82258064516129,28
"California",2014,1,1.758984375,29
"New Mexico",2014,1,1.74838709677419,30
"Oregon",2014,1,1.6258064516129,31
"Maine",2014,1,1.28387096774194,32
"Oklahoma",2014,1,1.22096774193548,33
"North Dakota",2014,1,1.00322580645161,34
"Florida",2014,1,0.935483870967742,35
"Wyoming",2014,1,0.476666666666667,36
"Ohio",2014,2,18.522619047619,1
"Kansas",2014,2,14.8678571428571,2
"Kentucky",2014,2,10.1962962962963,3
"Indiana",2014,2,10.0392857142857,4
"Missouri",2014,2,8.925,5
"Pennsylvania",2014,2,7.73350515463917,6
"New York",2014,2,7.33392857142857,7
"Illinois",2014,2,6.74102564102564,8
"Maryland",2014,2,6.43035714285714,9
"Alabama",2014,2,6.08181818181818,10
"Louisiana",2014,2,5.55357142857143,11
"Delaware",2014,2,4.85,12
"District Of Columbia",2014,2,4.79024390243902,13
"Rhode Island",2014,2,4.64285714285714,14
"New Jersey",2014,2,4.1125,15
"Arkansas",2014,2,3.76964285714286,16
"Massachusetts",2014,2,3.76785714285714,17
"Iowa",2014,2,3.32142857142857,18
"Connecticut",2014,2,2.50181818181818,19
"Arizona",2014,2,2.38641975308642,20
"Colorado",2014,2,2.26190476190476,21
"South Dakota",2014,2,1.71428571428571,22
"North Carolina",2014,2,1.66785714285714,23
"Texas",2014,2,1.62959641255605,24
"Georgia",2014,2,1.525,25
"Oregon",2014,2,1.40357142857143,26
"Oklahoma",2014,2,1.24821428571429,27
"Nevada",2014,2,1.15357142857143,28
"California",2014,2,1.14782608695652,29
"New Mexico",2014,2,1.10714285714286,30
"Maine",2014,2,1.09642857142857,31
"Wyoming",2014,2,1.03928571428571,32
"Utah",2014,2,0.917857142857143,33
"North Dakota",2014,2,0.75,34
"Florida",2014,2,0.428571428571429,35
"Indiana",2014,3,17.4928571428571,1
"Ohio",2014,3,13.8225806451613,2
"Kentucky",2014,3,9.95,3
"Kansas",2014,3,8.16774193548387,4
"Missouri",2014,3,7.54193548387097,5
"Pennsylvania",2014,3,6.235,6
"Maryland",2014,3,5.81388888888889,7
"Louisiana",2014,3,5.13571428571429,8
"Alabama",2014,3,5.13214285714286,9
"Illinois",2014,3,4.92931034482759,10
"New York",2014,3,4.91803278688525,11
"Massachusetts",2014,3,4.78387096774194,12
"Rhode Island",2014,3,3.8258064516129,13
"District Of Columbia",2014,3,3.20909090909091,14
"Connecticut",2014,3,2.85238095238095,15
"Arkansas",2014,3,2.73870967741935,16
"Iowa",2014,3,2.69032258064516,17
"Virginia",2014,3,2.5,18
"New Jersey",2014,3,2.23870967741936,19
"Colorado",2014,3,1.88172043010753,20
"Oregon",2014,3,1.65161290322581,21
"Arizona",2014,3,1.57204301075269,22
"Texas",2014,3,1.54853556485356,23
"South Dakota",2014,3,1.52258064516129,24
"Florida",2014,3,1.51612903225806,25
"North Carolina",2014,3,1.17252747252747,26
"California",2014,3,1.17028169014085,27
"Utah",2014,3,1.16129032258065,28
"Georgia",2014,3,1.16129032258065,29
"Nevada",2014,3,1.15161290322581,30
"Maine",2014,3,1.09642857142857,31
"Oklahoma",2014,3,1.00892857142857,32
"New Mexico",2014,3,0.745161290322581,33
"Wyoming",2014,3,0.745161290322581,33
"North Dakota",2014,3,0.52258064516129,35
"Ohio",2014,4,12.9806818181818,1
"Missouri",2014,4,10.1333333333333,2
"Indiana",2014,4,9.33061224489796,3
"Kansas",2014,4,6.66,4
"Illinois",2014,4,4.96666666666667,5
"Alabama",2014,4,4.38333333333333,6
"Pennsylvania",2014,4,3.7991452991453,7
"Louisiana",2014,4,3.33333333333333,8
"South Dakota",2014,4,3.10666666666667,9
"New York",2014,4,2.925,10
"Maryland",2014,4,2.77222222222222,11
"Virginia",2014,4,2.61728395061728,12
"Colorado",2014,4,2.09318181818182,13
"Delaware",2014,4,1.78571428571429,14
"Massachusetts",2014,4,1.68666666666667,15
"Arkansas",2014,4,1.655,16
"Rhode Island",2014,4,1.64666666666667,17
"District Of Columbia",2014,4,1.61333333333333,18
"Arizona",2014,4,1.52045454545454,19
"New Jersey",2014,4,1.51333333333333,20
"Oregon",2014,4,1.35,21
"Hawaii",2014,4,1.3,22
"California",2014,4,1.26966618287373,23
"Iowa",2014,4,1.17,24
"Connecticut",2014,4,1.16976744186047,25
"Utah",2014,4,1.16333333333333,26
"Texas",2014,4,1.14430379746836,27
"Maine",2014,4,1.08478260869565,28
"Washington",2014,4,0.985714285714286,29
"North Carolina",2014,4,0.801492537313433,30
"Georgia",2014,4,0.756666666666667,31
"Nevada",2014,4,0.708333333333333,32
"Oklahoma",2014,4,0.686206896551724,33
"New Mexico",2014,4,0.53,34
"Wyoming",2014,4,0.428,35
"North Dakota",2014,4,0.244827586206897,36
"Florida",2014,4,0.0333333333333333,37
"Ohio",2014,5,11.5333333333333,1
"Kansas",2014,5,10.9354838709677,2
"Indiana",2014,5,9.38,3
"Missouri",2014,5,6.56774193548387,4
"Alabama",2014,5,4.37096774193548,5
"Pennsylvania",2014,5,3.92196261682243,6
"Illinois",2014,5,3.88648648648649,7
"Louisiana",2014,5,3.48387096774194,8
"Virginia",2014,5,2.64303797468354,9
"Hawaii",2014,5,2.44117647058824,10
"Colorado",2014,5,2.17126436781609,11
"New York",2014,5,2.03064516129032,12
"Delaware",2014,5,1.995,13
"Oregon",2014,5,1.67586206896552,14
"Maryland",2014,5,1.67582417582418,15
"Arizona",2014,5,1.65384615384615,16
"South Dakota",2014,5,1.61111111111111,17
"New Jersey",2014,5,1.60188679245283,18
"Massachusetts",2014,5,1.51935483870968,19
"Arkansas",2014,5,1.47903225806452,20
"Connecticut",2014,5,1.44239130434783,21
"New Mexico",2014,5,1.35483870967742,22
"Texas",2014,5,1.21311475409836,23
"California",2014,5,1.21115879828326,24
"District Of Columbia",2014,5,1.03548387096774,25
"Iowa",2014,5,0.945901639344263,26
"Maine",2014,5,0.908771929824562,27
"Utah",2014,5,0.854838709677419,28
"Georgia",2014,5,0.745161290322581,29
"Minnesota",2014,5,0.666666666666667,30
"Rhode Island",2014,5,0.625806451612903,31
"North Carolina",2014,5,0.520967741935484,32
"Wyoming",2014,5,0.461290322580645,33
"Oklahoma",2014,5,0.456451612903226,34
"Florida",2014,5,0.387096774193548,35
"North Dakota",2014,5,0.361290322580645,36
"Nevada",2014,5,0.309677419354839,37
"Ohio",2014,6,8.99444444444445,1
"Missouri",2014,6,7.55333333333333,2
"Alabama",2014,6,6.72333333333333,3
"Indiana",2014,6,6.60384615384615,4
"Kansas",2014,6,4.4,5
"Pennsylvania",2014,6,4.05502645502646,6
"Illinois",2014,6,3.31904761904762,7
"Utah",2014,6,2.88571428571429,8
"Virginia",2014,6,2.86379310344828,9
"Delaware",2014,6,2.8,10
"Colorado",2014,6,2.40568181818182,11
"Arkansas",2014,6,1.86833333333333,12
"Maryland",2014,6,1.86666666666667,13
"Hawaii",2014,6,1.8,14
"Arizona",2014,6,1.8,15
"Oregon",2014,6,1.65555555555556,16
"District Of Columbia",2014,6,1.31666666666667,17
"New York",2014,6,1.30833333333333,18
"California",2014,6,1.17605839416058,19
"Maine",2014,6,1.175,20
"Massachusetts",2014,6,1.16,21
"New Mexico",2014,6,1.15172413793103,22
"Connecticut",2014,6,1.13571428571429,23
"New Jersey",2014,6,1.08474576271186,24
"North Carolina",2014,6,1.025,25
"South Dakota",2014,6,0.924,26
"Georgia",2014,6,0.843333333333333,27
"Wyoming",2014,6,0.833333333333333,28
"Louisiana",2014,6,0.83,29
"Iowa",2014,6,0.708333333333333,30
"Texas",2014,6,0.677542372881356,31
"Rhode Island",2014,6,0.611111111111111,32
"Minnesota",2014,6,0.58,33
"Nevada",2014,6,0.556666666666667,34
"North Dakota",2014,6,0.156666666666667,35
"Oklahoma",2014,6,0.141666666666667,36
"Florida",2014,6,0,37
"Ohio",2014,7,10.3559139784946,1
"Indiana",2014,7,8.74242424242424,2
"Missouri",2014,7,7.07741935483871,3
"Kansas",2014,7,5.57083333333333,4
"Alabama",2014,7,5.164,5
"Alaska",2014,7,4.83870967741935,6
"Illinois",2014,7,4.38958333333334,7
"Hawaii",2014,7,4.12941176470588,8
"Pennsylvania",2014,7,3.84628099173554,9
"Colorado",2014,7,3.36315789473684,10
"Delaware",2014,7,2.47142857142857,11
"Virginia",2014,7,2.44153846153846,12
"Maryland",2014,7,2.18387096774194,13
"Louisiana",2014,7,2.04193548387097,14
"Arizona",2014,7,2.01290322580645,15
"Arkansas",2014,7,1.96774193548387,16
"New York",2014,7,1.49193548387097,17
"Maine",2014,7,1.46129032258065,18
"Oregon",2014,7,1.40645161290323,19
"California",2014,7,1.33049645390071,20
"South Dakota",2014,7,1.23225806451613,21
"Utah",2014,7,1.20645161290323,22
"Massachusetts",2014,7,1.07096774193548,23
"Connecticut",2014,7,1.04516129032258,24
"District Of Columbia",2014,7,0.929032258064516,25
"New Jersey",2014,7,0.893548387096774,26
"North Carolina",2014,7,0.890322580645162,27
"Wyoming",2014,7,0.815789473684211,28
"Texas",2014,7,0.808080808080808,29
"Minnesota",2014,7,0.732258064516129,30
"New Mexico",2014,7,0.670967741935484,31
"Georgia",2014,7,0.661290322580645,32
"Rhode Island",2014,7,0.519354838709677,33
"Nevada",2014,7,0.493548387096774,34
"Oklahoma",2014,7,0.456521739130435,35
"Iowa",2014,7,0.432258064516129,36
"Florida",2014,7,0.225806451612903,37
"North Dakota",2014,7,0.161290322580645,38
"Alabama",2014,8,11.6709677419355,1
"Kansas",2014,8,8.29032258064516,2
"Indiana",2014,8,7.82115384615384,3
"Kentucky",2014,8,7.23333333333333,4
"Ohio",2014,8,7.1010752688172,5
"Missouri",2014,8,6.3258064516129,6
"Colorado",2014,8,4.62637362637363,7
"Alaska",2014,8,4.43225806451613,8
"Pennsylvania",2014,8,4.33779527559055,9
"Illinois",2014,8,3.1537037037037,10
"Arkansas",2014,8,2.31612903225806,11
"Delaware",2014,8,2.2,12
"Oregon",2014,8,1.79354838709677,13
"Arizona",2014,8,1.7475,14
"Virginia",2014,8,1.65227272727273,15
"Maryland",2014,8,1.57111111111111,16
"New York",2014,8,1.54210526315789,17
"New Jersey",2014,8,1.48870967741935,18
"Utah",2014,8,1.31612903225806,19
"District Of Columbia",2014,8,1.22142857142857,20
"Connecticut",2014,8,1.14285714285714,21
"California",2014,8,1.11888586956522,22
"Florida",2014,8,0.935483870967742,23
"Texas",2014,8,0.92654028436019,24
"Maine",2014,8,0.859677419354839,25
"Massachusetts",2014,8,0.838709677419355,26
"Wyoming",2014,8,0.803333333333333,27
"Oklahoma",2014,8,0.797222222222222,28
"Iowa",2014,8,0.761290322580645,29
"New Mexico",2014,8,0.754838709677419,30
"North Carolina",2014,8,0.681666666666667,31
"Georgia",2014,8,0.680645161290323,32
"Minnesota",2014,8,0.675862068965517,33
"Hawaii",2014,8,0.636363636363637,34
"Louisiana",2014,8,0.633333333333333,35
"South Dakota",2014,8,0.564516129032258,36
"Nevada",2014,8,0.496774193548387,37
"Rhode Island",2014,8,0.36,38
"North Dakota",2014,8,0.116129032258065,39
"Indiana",2014,9,9.15762711864407,1
"Alabama",2014,9,8.38666666666667,2
"Missouri",2014,9,6.76,3
"Pennsylvania",2014,9,6.7156862745098,4
"Alaska",2014,9,6.675,5
"Ohio",2014,9,5.95505617977528,6
"Kansas",2014,9,5.16666666666667,7
"Kentucky",2014,9,4.54,8
"Illinois",2014,9,3.79111111111111,9
"Colorado",2014,9,3.63932584269663,10
"Louisiana",2014,9,3.28846153846154,11
"District Of Columbia",2014,9,2.73333333333333,12
"Maryland",2014,9,2.51585365853658,13
"Delaware",2014,9,2.47142857142857,14
"Arkansas",2014,9,2.40833333333333,15
"New York",2014,9,1.59166666666667,16
"Oregon",2014,9,1.51923076923077,17
"Arizona",2014,9,1.51888888888889,18
"Massachusetts",2014,9,1.50333333333333,19
"California",2014,9,1.40139275766017,20
"Texas",2014,9,1.30631067961165,21
"Virginia",2014,9,1.23444444444444,22
"Hawaii",2014,9,1.21578947368421,23
"Maine",2014,9,1.17166666666667,24
"Nevada",2014,9,1.09,25
"Utah",2014,9,1.08695652173913,26
"South Dakota",2014,9,0.92,27
"New Jersey",2014,9,0.841666666666667,28
"Connecticut",2014,9,0.782222222222222,29
"Oklahoma",2014,9,0.749152542372881,30
"New Mexico",2014,9,0.683333333333333,31
"Iowa",2014,9,0.669491525423729,32
"Minnesota",2014,9,0.66,33
"Florida",2014,9,0.633333333333333,34
"North Carolina",2014,9,0.521666666666667,35
"Rhode Island",2014,9,0.459259259259259,36
"Georgia",2014,9,0.443478260869565,37
"Wyoming",2014,9,0.408695652173913,38
"North Dakota",2014,9,0.1,39
"Indiana",2014,10,15.1678571428571,1
"Kansas",2014,10,10.6870967741935,2
"Alaska",2014,10,8.91428571428571,3
"Ohio",2014,10,8.06989247311828,4
"Missouri",2014,10,6.56666666666667,5
"Pennsylvania",2014,10,6.21428571428571,6
"New Mexico",2014,10,5.63666666666667,7
"Alabama",2014,10,4.45806451612903,8
"Louisiana",2014,10,4.10322580645161,9
"Kentucky",2014,10,3.83225806451613,10
"Colorado",2014,10,3.21827956989247,11
"Hawaii",2014,10,2.971875,12
"Illinois",2014,10,2.86,13
"Maryland",2014,10,2.41290322580645,14
"District Of Columbia",2014,10,2.35806451612903,15
"New York",2014,10,1.94032258064516,16
"Arizona",2014,10,1.83548387096774,17
"Arkansas",2014,10,1.81935483870968,18
"Texas",2014,10,1.60093457943925,19
"South Dakota",2014,10,1.5258064516129,20
"Oregon",2014,10,1.50645161290323,21
"Massachusetts",2014,10,1.46774193548387,22
"California",2014,10,1.4659891598916,23
"Utah",2014,10,1.26774193548387,24
"New Jersey",2014,10,1.25645161290323,25
"Virginia",2014,10,1.23225806451613,26
"Connecticut",2014,10,1.17857142857143,27
"Wyoming",2014,10,1.12903225806452,28
"Nevada",2014,10,1.05925925925926,29
"North Carolina",2014,10,1.01090909090909,30
"New Hampshire",2014,10,0.992307692307693,31
"Iowa",2014,10,0.914516129032258,32
"Minnesota",2014,10,0.841666666666667,33
"Georgia",2014,10,0.741935483870968,34
"Maine",2014,10,0.719354838709677,35
"Oklahoma",2014,10,0.668627450980392,36
"Rhode Island",2014,10,0.632258064516129,37
"North Dakota",2014,10,0.345,38
"Florida",2014,10,0.258064516129032,39
"Alaska",2014,11,19.9533333333333,1
"Indiana",2014,11,14.0541666666667,2
"Missouri",2014,11,9.20333333333333,3
"Kansas",2014,11,8.76551724137931,4
"Ohio",2014,11,8.58941176470588,5
"Alabama",2014,11,5.92666666666667,6
"Kentucky",2014,11,4.89333333333333,7
"Louisiana",2014,11,4.88666666666667,8
"Pennsylvania",2014,11,4.70676691729323,9
"Colorado",2014,11,4.0855421686747,10
"New York",2014,11,3.8,11
"Maryland",2014,11,3.50574712643678,12
"New Mexico",2014,11,3.41,13
"Illinois",2014,11,3.33508771929825,14
"District Of Columbia",2014,11,3.06666666666667,15
"Hawaii",2014,11,2.63166666666667,16
"Massachusetts",2014,11,2.43333333333333,17
"Arizona",2014,11,2.36777777777778,18
"Arkansas",2014,11,2.35166666666667,19
"Connecticut",2014,11,2.25535714285714,20
"New Jersey",2014,11,2.15172413793103,21
"Texas",2014,11,1.92946859903381,22
"Minnesota",2014,11,1.88,23
"Nevada",2014,11,1.82222222222222,24
"Virginia",2014,11,1.76,25
"New Hampshire",2014,11,1.68333333333333,26
"Iowa",2014,11,1.58333333333333,27
"Utah",2014,11,1.4,28
"Rhode Island",2014,11,1.4,28
"North Carolina",2014,11,1.36078431372549,30
"California",2014,11,1.3546511627907,31
"Maine",2014,11,1.35333333333333,32
"South Dakota",2014,11,1.22758620689655,33
"Georgia",2014,11,1.12333333333333,34
"Oregon",2014,11,1.09166666666667,35
"Florida",2014,11,0.9,36
"Oklahoma",2014,11,0.81,37
"North Dakota",2014,11,0.578571428571429,38
"Wyoming",2014,11,0.166666666666667,39
"Alaska",2014,12,16.5838709677419,1
"Kansas",2014,12,7.99642857142857,2
"Ohio",2014,12,7.4247311827957,3
"Missouri",2014,12,6.7,4
"Pennsylvania",2014,12,5.5,5
"Colorado",2014,12,5.37325581395349,6
"Louisiana",2014,12,5.21612903225807,7
"Indiana",2014,12,4.4,8
"Alabama",2014,12,3.59473684210526,9
"Hawaii",2014,12,3.4741935483871,10
"District Of Columbia",2014,12,3.07741935483871,11
"Illinois",2014,12,3.05813953488372,12
"New York",2014,12,3.00967741935484,13
"Kentucky",2014,12,2.99473684210526,14
"Maryland",2014,12,2.98602150537634,15
"Iowa",2014,12,2.42258064516129,16
"Virginia",2014,12,2.28181818181818,17
"Arizona",2014,12,2.25698924731183,18
"Arkansas",2014,12,1.9758064516129,19
"Nevada",2014,12,1.908,20
"New Mexico",2014,12,1.84193548387097,21
"Texas",2014,12,1.64722222222222,22
"South Dakota",2014,12,1.61935483870968,23
"New Hampshire",2014,12,1.43870967741936,24
"New Jersey",2014,12,1.29354838709677,25
"Connecticut",2014,12,1.28135593220339,26
"Maine",2014,12,1.17258064516129,27
"Minnesota",2014,12,1.12962962962963,28
"Oregon",2014,12,1.04166666666667,29
"North Carolina",2014,12,1.04032258064516,30
"California",2014,12,1.02596843615495,31
"Oklahoma",2014,12,0.959677419354839,32
"Rhode Island",2014,12,0.916129032258065,33
"Utah",2014,12,0.884,34
"Georgia",2014,12,0.767741935483871,35
"North Dakota",2014,12,0.564705882352941,36
"Florida",2014,12,0.419354838709677,37
"Wyoming",2014,12,0.317142857142857,38
"Alaska",2015,1,21.1833333333333,1
"Ohio",2015,1,10.4548387096774,2
"Indiana",2015,1,10.0642857142857,3
"Louisiana",2015,1,6.76451612903226,4
"Missouri",2015,1,6.58064516129032,5
"Kansas",2015,1,6.54838709677419,6
"Pennsylvania",2015,1,6.224,7
"Kentucky",2015,1,6.16,8
"Hawaii",2015,1,5.78870967741935,9
"Illinois",2015,1,4.94193548387097,10
"New York",2015,1,4.32741935483871,11
"Maryland",2015,1,4.09784946236559,12
"District Of Columbia",2015,1,4.0258064516129,13
"Colorado",2015,1,3.1741935483871,14
"New Hampshire",2015,1,2.89354838709677,15
"Delaware",2015,1,2.85555555555556,16
"Nevada",2015,1,2.70645161290323,17
"Alabama",2015,1,2.7,18
"Maine",2015,1,2.50645161290323,19
"Virginia",2015,1,2.33870967741935,20
"New Jersey",2015,1,2.31935483870968,21
"Iowa",2015,1,2.20322580645161,22
"Arizona",2015,1,2.17888888888889,23
"Oregon",2015,1,2.11935483870968,24
"Rhode Island",2015,1,2.06129032258065,25
"New Mexico",2015,1,1.94074074074074,26
"Connecticut",2015,1,1.9,27
"Texas",2015,1,1.68169934640523,28
"Arkansas",2015,1,1.65806451612903,29
"Minnesota",2015,1,1.59677419354839,30
"Utah",2015,1,1.53548387096774,31
"North Carolina",2015,1,1.36666666666667,32
"California",2015,1,1.36309362279512,33
"Georgia",2015,1,1.13461538461538,34
"Oklahoma",2015,1,1.13064516129032,35
"South Dakota",2015,1,0.964516129032258,36
"North Dakota",2015,1,0.519354838709677,37
"Florida",2015,1,0.387096774193548,38
"Wyoming",2015,1,0.335483870967742,39
"Alaska",2015,2,22.475,1
"Ohio",2015,2,13.5023809523809,2
"Indiana",2015,2,11.008,3
"Kansas",2015,2,9.77857142857143,4
"Pennsylvania",2015,2,8.4,5
"Louisiana",2015,2,6.45357142857143,6
"District Of Columbia",2015,2,5.7037037037037,7
"New York",2015,2,5.67321428571429,8
"Missouri",2015,2,5.41071428571429,9
"Delaware",2015,2,5.1,10
"Maryland",2015,2,4.99868421052632,11
"Hawaii",2015,2,4.66964285714285,12
"Massachusetts",2015,2,3.72083333333333,13
"Illinois",2015,2,3.58571428571429,14
"Rhode Island",2015,2,3.28928571428571,15
"Virginia",2015,2,3.20714285714286,16
"Maine",2015,2,3.11428571428571,17
"New Hampshire",2015,2,2.73636363636364,18
"Colorado",2015,2,2.71111111111111,19
"New Jersey",2015,2,2.61071428571429,20
"Iowa",2015,2,2.47142857142857,21
"Connecticut",2015,2,2.09107142857143,22
"New Mexico",2015,2,2.06071428571429,23
"North Carolina",2015,2,2.00181818181818,24
"Arizona",2015,2,1.93253012048193,25
"Oregon",2015,2,1.89642857142857,26
"California",2015,2,1.75444785276074,27
"Arkansas",2015,2,1.60357142857143,28
"Nevada",2015,2,1.60357142857143,29
"Georgia",2015,2,1.44642857142857,30
